Key,Host_Key,Distrito,Barrio,Tipo_Inmueble,Precio,Min_Nights,Anuncios_Totales_del_Host,Capacidad,Dormitorios,Camas,Baños,Precio/Capacidad
41831626,104655996,Casco_Antiguo,Museo,Inmueble_Completo,123,1,9,4.0,1.0,2.0,1.0,30.75
41831627,104655996,Casco_Antiguo,Museo,Inmueble_Completo,140,1,9,4.0,1.0,2.0,1.0,35.0
41831628,104655996,Casco_Antiguo,Museo,Inmueble_Completo,133,1,9,4.0,1.0,2.0,1.0,33.25
41831629,104655996,Casco_Antiguo,Alfalfa,Inmueble_Completo,163,1,9,4.0,1.0,2.0,1.0,40.75
41831631,104655996,Casco_Antiguo,Alfalfa,Inmueble_Completo,123,1,9,4.0,1.0,2.0,1.0,30.75
42202393,335095339,Triana,Triana Casco Antiguo,Inmueble_Completo,157,2,1,4.0,2.0,3.0,1.0,39.25
41284315,243308448,Casco_Antiguo,Alfalfa,Inmueble_Completo,72,3,31,4.0,1.0,2.0,1.0,18.0
41834628,196596738,Casco_Antiguo,Alfalfa,Inmueble_Completo,184,2,2,10.0,3.0,8.0,2.0,18.4
41334719,150952934,Triana,Triana Oeste,Inmueble_Completo,120,2,1,4.0,3.0,4.0,1.0,30.0
42218212,60571764,Casco_Antiguo,San Julián,Inmueble_Completo,73,28,6,3.0,1.0,2.0,1.0,24.333333333333332
41388035,23559250,Casco_Antiguo,Arenal,Inmueble_Completo,231,1,19,6.0,3.0,5.0,2.0,38.5
42582683,25377569,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,85,2,2,3.0,1.0,3.0,1.0,28.333333333333332
41835491,330661068,Macarena,Las Avenidas,Habitacion_Privada,30,2,1,2.0,1.0,1.0,1.0,15.0
41875918,330604023,Los_Remedios,Los Remedios,Habitacion_Privada,39,2,2,,,,,
42585647,81893653,San_Pablo_Santa_Justa,Santa Clara,Habitacion_Privada,42,2,2,2.0,1.0,1.0,,21.0
42218709,14958822,Casco_Antiguo,Arenal,Inmueble_Completo,85,2,135,4.0,1.0,2.0,1.0,21.25
42221724,310455657,Casco_Antiguo,Arenal,Habitacion_Compartida,27,1,4,1.0,1.0,1.0,1.0,27.0
42222433,335376300,Casco_Antiguo,Museo,Inmueble_Completo,89,2,1,6.0,3.0,5.0,2.0,14.833333333333334
42223407,310455657,Casco_Antiguo,Arenal,Habitacion_Compartida,34,1,4,1.0,1.0,1.0,1.0,34.0
41882498,29810025,Casco_Antiguo,San Julián,Habitacion_Privada,45,1,5,2.0,3.0,1.0,1.0,22.5
41883243,29810025,Casco_Antiguo,Feria,Habitacion_Privada,51,1,5,2.0,3.0,1.0,1.0,25.5
41892911,5411922,Casco_Antiguo,San Bartolomé,Habitacion_Privada,50,6,18,2.0,1.0,1.0,1.0,25.0
41893032,39797723,San_Pablo_Santa_Justa,"Carretera de Carmona, María Auxiliadora, Fontanal",Inmueble_Completo,69,2,1,2.0,1.0,1.0,1.0,34.5
42237910,269512747,Casco_Antiguo,Alfalfa,Inmueble_Completo,68,2,27,3.0,,3.0,1.0,22.666666666666668
42618951,29520624,Los_Remedios,Los Remedios,Inmueble_Completo,70,2,2,4.0,1.0,2.0,1.0,17.5
42241212,31420918,Casco_Antiguo,Arenal,Inmueble_Completo,90,1,13,4.0,1.0,2.0,1.0,22.5
42241776,31420918,Casco_Antiguo,Arenal,Inmueble_Completo,89,1,13,4.0,1.0,3.0,1.0,22.25
41893600,331276361,Nervion,San Bernardo,Inmueble_Completo,174,2,1,5.0,2.0,3.0,1.0,34.8
41894237,129000409,Bellavista_La_Palmera,Bellavista,Inmueble_Completo,306,1,7,6.0,2.0,3.0,2.0,51.0
42250234,123493257,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,77,1,28,4.0,1.0,1.0,1.0,19.25
42269338,78114976,Casco_Antiguo,San Lorenzo,Inmueble_Completo,111,1,3,4.0,1.0,1.0,1.0,27.75
42651075,339795131,Casco_Antiguo,Santa Catalina,Inmueble_Completo,60,2,1,3.0,1.0,1.0,1.0,20.0
42274176,115902348,Triana,Triana Este,Inmueble_Completo,193,1,2,4.0,1.0,2.0,1.0,48.25
42655347,3451296,Casco_Antiguo,Alfalfa,Inmueble_Completo,206,1,22,6.0,2.0,3.0,,34.333333333333336
42673436,18317849,Nervion,an Roque,Inmueble_Completo,77,3,1,4.0,2.0,2.0,1.0,19.25
42276225,310455657,Casco_Antiguo,Arenal,Habitacion_Compartida,37,1,4,1.0,1.0,1.0,1.0,37.0
42277460,331335197,Casco_Antiguo,Arenal,Inmueble_Completo,200,1,6,4.0,2.0,2.0,1.0,50.0
41908125,189203635,Casco_Antiguo,Arenal,Inmueble_Completo,78,1,9,4.0,1.0,2.0,1.0,19.5
42675469,269512747,Nervion,San Bernardo,Inmueble_Completo,89,2,27,2.0,,1.0,1.0,44.5
42308283,313507914,Casco_Antiguo,Museo,Inmueble_Completo,81,2,3,2.0,1.0,1.0,1.0,40.5
42677216,179785468,Casco_Antiguo,San Bartolomé,Inmueble_Completo,80,2,7,4.0,1.0,1.0,1.0,20.0
42311229,334719196,Triana,Triana Casco Antiguo,Inmueble_Completo,93,1,6,4.0,,3.0,1.0,23.25
42321086,334719196,Triana,Triana Casco Antiguo,Inmueble_Completo,93,1,6,4.0,,3.0,1.0,23.25
42321243,334719196,Triana,Triana Casco Antiguo,Inmueble_Completo,93,1,6,4.0,,3.0,1.0,23.25
42322163,334719196,Triana,Triana Casco Antiguo,Inmueble_Completo,93,1,6,4.0,,2.0,1.0,23.25
41909638,54601529,Casco_Antiguo,San Lorenzo,Inmueble_Completo,129,2,10,4.0,2.0,3.0,1.0,32.25
42683444,269512747,Triana,Triana Oeste,Inmueble_Completo,99,2,27,4.0,1.0,2.0,1.0,24.75
41956876,257147744,Triana,Barrio León,Inmueble_Completo,99,2,1,6.0,3.0,4.0,1.0,16.5
42328985,115902348,Casco_Antiguo,Museo,Inmueble_Completo,213,1,2,4.0,1.0,3.0,1.0,53.25
42342466,41277000,Casco_Antiguo,Arenal,Inmueble_Completo,74,2,2,4.0,1.0,1.0,,18.5
41990076,304290094,Casco_Antiguo,Feria,Inmueble_Completo,65,3,1,2.0,1.0,1.0,1.0,32.5
42695955,340125309,Triana,Triana Casco Antiguo,Inmueble_Completo,105,2,1,4.0,2.0,3.0,1.0,26.25
42356471,336891612,Casco_Antiguo,San Julián,Inmueble_Completo,70,2,1,4.0,2.0,2.0,1.0,17.5
42007271,328325058,Este_Alcosa_Torreblanca,"Palacio Congresos, Urbadiez, Entrepuentes, Jardines del Eden",Habitacion_Privada,30,2,2,1.0,1.0,1.0,1.0,30.0
42007725,51048225,Casco_Antiguo,Alfalfa,Inmueble_Completo,106,2,105,4.0,2.0,3.0,1.0,26.5
42698379,226974213,Casco_Antiguo,Alfalfa,Inmueble_Completo,86,2,5,4.0,1.0,1.0,1.0,21.5
42357829,336902963,Casco_Antiguo,San Gil,Inmueble_Completo,66,3,1,2.0,1.0,1.0,1.0,33.0
42358201,33418775,Triana,Triana Casco Antiguo,Inmueble_Completo,164,2,1,4.0,2.0,1.0,1.0,41.0
42028149,123493257,Casco_Antiguo,San Lorenzo,Inmueble_Completo,103,1,28,5.0,3.0,3.0,2.0,20.6
42028503,70609122,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,87,1,1,2.0,1.0,1.0,1.0,43.5
42709401,14958822,Casco_Antiguo,San Bartolomé,Inmueble_Completo,130,2,135,4.0,1.0,1.0,,32.5
42029279,123493257,Triana,"El Tardón, El Carmen",Inmueble_Completo,89,1,28,6.0,2.0,3.0,2.0,14.833333333333334
42029737,123493257,Triana,Triana Oeste,Inmueble_Completo,100,1,28,6.0,2.0,3.0,2.0,16.666666666666668
42030196,123493257,Triana,Triana Este,Inmueble_Completo,103,1,28,6.0,2.0,3.0,2.0,17.166666666666668
42395389,243308448,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,76,3,31,3.0,1.0,2.0,1.0,25.333333333333332
42398326,6588832,Casco_Antiguo,Alfalfa,Inmueble_Completo,168,2,26,5.0,2.0,3.0,1.0,33.6
42725475,336642624,Nervion,an Roque,Inmueble_Completo,115,2,1,4.0,2.0,2.0,1.0,28.75
42401785,333339614,Casco_Antiguo,San Gil,Inmueble_Completo,121,1,13,4.0,1.0,2.0,1.0,30.25
42420441,95896387,Casco_Antiguo,Santa Cruz,Inmueble_Completo,118,1,9,4.0,2.0,3.0,1.0,29.5
42030943,59784210,Casco_Antiguo,Santa Cruz,Inmueble_Completo,231,2,3,10.0,4.0,10.0,2.0,23.1
42032443,7233908,Casco_Antiguo,Alfalfa,Habitacion_Privada,165,2,7,4.0,2.0,2.0,0.0,41.25
42730357,983968,Casco_Antiguo,Santa Catalina,Inmueble_Completo,73,2,9,2.0,,1.0,1.0,36.5
42056368,333339614,Casco_Antiguo,Alfalfa,Inmueble_Completo,103,1,13,4.0,1.0,3.0,1.0,25.75
42056493,333339614,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,112,1,13,4.0,1.0,2.0,2.0,28.0
42430357,161442935,Casco_Antiguo,Alfalfa,Inmueble_Completo,70,2,2,4.0,1.0,2.0,1.0,17.5
42057591,333339614,Casco_Antiguo,Alfalfa,Inmueble_Completo,108,1,13,4.0,1.0,3.0,2.0,27.0
42057784,333339614,Casco_Antiguo,Feria,Inmueble_Completo,115,1,13,5.0,2.0,3.0,2.0,23.0
42742834,209110979,Casco_Antiguo,San Lorenzo,Inmueble_Completo,115,2,12,5.0,3.0,4.0,1.0,23.0
42743060,17325390,Casco_Antiguo,Alfalfa,Inmueble_Completo,124,2,1,3.0,1.0,2.0,1.0,41.333333333333336
42443686,62275979,Casco_Antiguo,Arenal,Inmueble_Completo,236,2,3,5.0,3.0,3.0,1.0,47.2
43360773,162000389,Nervion,La Florida,Habitacion_Privada,122,1,32,1.0,1.0,1.0,1.0,122.0
42752458,40060422,Macarena,Villegas,Inmueble_Completo,74,3,1,4.0,2.0,2.0,1.0,18.5
42446448,337895776,Casco_Antiguo,Santa Catalina,Inmueble_Completo,127,1,3,6.0,3.0,5.0,2.0,21.166666666666668
42446929,337896536,Casco_Antiguo,Alfalfa,Inmueble_Completo,96,1,2,3.0,1.0,1.0,1.0,32.0
42761209,3654081,Casco_Antiguo,Alfalfa,Inmueble_Completo,58,3,3,3.0,1.0,2.0,1.0,19.333333333333332
42448555,337895776,Casco_Antiguo,Santa Catalina,Inmueble_Completo,137,1,3,6.0,3.0,5.0,2.0,22.833333333333332
43361044,162000389,Casco_Antiguo,San Bartolomé,Habitacion_Privada,130,1,32,2.0,1.0,1.0,1.0,65.0
43361100,162000389,Casco_Antiguo,San Bartolomé,Habitacion_Privada,129,1,32,2.0,1.0,2.0,1.0,64.5
42768123,4653961,Casco_Antiguo,Alfalfa,Inmueble_Completo,150,4,27,4.0,1.0,2.0,1.0,37.5
43418099,14958822,Casco_Antiguo,Arenal,Inmueble_Completo,82,1,135,2.0,1.0,1.0,1.0,41.0
42451991,337895776,Casco_Antiguo,Santa Catalina,Inmueble_Completo,100,1,3,4.0,1.0,2.0,1.0,25.0
42463372,310689799,Casco_Antiguo,Santa Cruz,Inmueble_Completo,120,2,3,6.0,2.0,5.0,,20.0
42803124,3451296,Casco_Antiguo,Santa Cruz,Inmueble_Completo,111,1,22,2.0,1.0,1.0,1.0,55.5
43427795,346133843,Triana,Triana Casco Antiguo,Inmueble_Completo,184,2,1,8.0,4.0,4.0,2.0,23.0
42803146,3451296,Casco_Antiguo,Santa Cruz,Inmueble_Completo,216,1,22,6.0,2.0,3.0,,36.0
42803148,3451296,Casco_Antiguo,San Bartolomé,Inmueble_Completo,221,1,22,6.0,2.0,3.0,1.0,36.833333333333336
43474291,344783641,Casco_Antiguo,San Bartolomé,Habitacion_Privada,30,1,32,1.0,1.0,1.0,1.0,30.0
42470359,116035885,San_Pablo_Santa_Justa,Huerta de Santa Teresa,Inmueble_Completo,134,1,1,4.0,2.0,4.0,,33.5
42487747,334311522,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,64,2,1,2.0,1.0,2.0,1.0,32.0
42502792,333378957,Casco_Antiguo,Arenal,Habitacion_Privada,109,1,3,2.0,1.0,2.0,1.0,54.5
42502880,333378957,Casco_Antiguo,Santa Cruz,Habitacion_Privada,125,1,3,2.0,1.0,1.0,1.0,62.5
42502953,333378957,Casco_Antiguo,Arenal,Habitacion_Privada,161,1,3,4.0,1.0,2.0,,40.25
43474322,344783641,Casco_Antiguo,San Bartolomé,Habitacion_Privada,33,1,32,1.0,1.0,1.0,1.0,33.0
42834167,256438546,Casco_Antiguo,Feria,Habitacion_Privada,105,1,4,2.0,,1.0,1.0,52.5
43474644,344783641,Casco_Antiguo,San Bartolomé,Habitacion_Privada,49,1,32,2.0,1.0,2.0,1.0,24.5
43474869,344783641,Casco_Antiguo,San Bartolomé,Habitacion_Privada,49,1,32,2.0,1.0,1.0,1.0,24.5
42507320,338501883,Casco_Antiguo,Feria,Inmueble_Completo,225,2,2,10.0,4.0,5.0,2.0,22.5
42509076,51048225,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,174,2,105,7.0,3.0,4.0,3.0,24.857142857142858
42523834,89331773,Casco_Antiguo,Museo,Inmueble_Completo,183,1,34,6.0,2.0,2.0,2.0,30.5
43474917,344783641,Casco_Antiguo,San Bartolomé,Habitacion_Privada,49,1,32,2.0,1.0,2.0,1.0,24.5
43483554,344784674,Casco_Antiguo,San Bartolomé,Habitacion_Privada,39,1,24,2.0,1.0,2.0,1.0,19.5
43483641,344784674,Casco_Antiguo,San Bartolomé,Habitacion_Privada,43,1,24,2.0,1.0,1.0,1.0,21.5
43483698,344784674,Nervion,La Florida,Habitacion_Privada,43,1,24,2.0,1.0,2.0,1.0,21.5
42524362,21199948,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,120,1,1,5.0,3.0,4.0,1.0,24.0
42527146,62275979,Casco_Antiguo,Alfalfa,Inmueble_Completo,183,2,3,2.0,1.0,1.0,,91.5
42856363,243308448,Casco_Antiguo,San Vicente,Inmueble_Completo,110,3,31,4.0,1.0,3.0,1.0,27.5
42531324,15546816,Casco_Antiguo,San Gil,Inmueble_Completo,91,2,2,4.0,2.0,3.0,2.0,22.75
42858377,325898609,Casco_Antiguo,Santa Cruz,Habitacion_Privada,106,2,5,2.0,1.0,1.0,1.0,53.0
42858842,341281815,Triana,Triana Casco Antiguo,Inmueble_Completo,150,1,1,4.0,2.0,3.0,2.0,37.5
43483847,344784674,Casco_Antiguo,San Bartolomé,Habitacion_Privada,48,1,24,2.0,1.0,1.0,1.0,24.0
43483920,344784674,Casco_Antiguo,San Bartolomé,Habitacion_Privada,48,1,24,2.0,1.0,2.0,1.0,24.0
43483956,344783641,Casco_Antiguo,San Bartolomé,Habitacion_Privada,49,1,32,2.0,1.0,1.0,1.0,24.5
43484003,344784674,Casco_Antiguo,San Bartolomé,Habitacion_Privada,55,1,24,3.0,1.0,3.0,1.0,18.333333333333332
43484144,344784674,Casco_Antiguo,San Bartolomé,Habitacion_Privada,72,1,24,4.0,1.0,4.0,1.0,18.0
43484146,344783641,Casco_Antiguo,San Bartolomé,Habitacion_Privada,56,1,32,2.0,1.0,1.0,1.0,28.0
43484227,344783641,Casco_Antiguo,San Bartolomé,Habitacion_Privada,61,1,32,3.0,1.0,3.0,1.0,20.333333333333332
42531758,338760803,Triana,Triana Casco Antiguo,Inmueble_Completo,122,2,1,4.0,2.0,3.0,2.0,30.5
42552984,334719196,Triana,Triana Oeste,Inmueble_Completo,86,1,6,2.0,,1.0,1.0,43.0
42572674,14958822,Casco_Antiguo,San Lorenzo,Inmueble_Completo,122,2,135,4.0,2.0,2.0,,30.5
43839145,350275075,Casco_Antiguo,Feria,Inmueble_Completo,97,2,5,4.0,1.0,2.0,1.0,24.25
43493038,344784674,Casco_Antiguo,San Bartolomé,Habitacion_Privada,49,1,24,2.0,1.0,1.0,1.0,24.5
43493306,344784674,Casco_Antiguo,San Bartolomé,Habitacion_Privada,55,1,24,2.0,1.0,1.0,1.0,27.5
43493668,344784674,Casco_Antiguo,San Bartolomé,Habitacion_Privada,83,1,24,4.0,1.0,4.0,1.0,20.75
43839425,350634437,Casco_Antiguo,Alfalfa,Habitacion_Privada,186,1,28,2.0,1.0,2.0,1.0,93.0
43839579,350275075,Casco_Antiguo,San Vicente,Inmueble_Completo,129,2,5,4.0,2.0,3.0,1.0,32.25
42873287,341390512,Casco_Antiguo,Feria,Inmueble_Completo,132,1,1,6.0,2.0,3.0,2.0,22.0
43543647,51048225,Casco_Antiguo,Arenal,Inmueble_Completo,156,2,105,5.0,3.0,4.0,3.0,31.2
42912327,341697952,Triana,Triana Oeste,Inmueble_Completo,110,2,1,4.0,2.0,3.0,1.0,27.5
43550682,3540583,Sur,El Porvenir,Habitacion_Privada,88,1,14,4.0,1.0,5.0,1.0,22.0
43552426,338501883,Casco_Antiguo,Feria,Inmueble_Completo,162,2,2,10.0,4.0,5.0,2.0,16.2
42924404,179785468,Casco_Antiguo,San Bartolomé,Inmueble_Completo,80,2,7,4.0,1.0,1.0,1.0,20.0
43554472,64340907,Casco_Antiguo,Santa Cruz,Inmueble_Completo,148,1,6,4.0,,,1.0,37.0
43848218,191823308,Triana,Triana Este,Inmueble_Completo,214,2,2,4.0,1.0,2.0,1.0,53.5
43607321,344370904,Casco_Antiguo,Arenal,Inmueble_Completo,243,2,12,7.0,3.0,5.0,2.0,34.714285714285715
43007818,1862118,Casco_Antiguo,Feria,Habitacion_Privada,49,2,3,1.0,1.0,1.0,2.0,49.0
43609452,32538713,Casco_Antiguo,San Vicente,Inmueble_Completo,109,2,2,5.0,2.0,2.0,2.0,21.8
43028383,56838814,Casco_Antiguo,San Vicente,Inmueble_Completo,238,1,30,6.0,3.0,3.0,2.0,39.666666666666664
43040604,70894847,Casco_Antiguo,"Encarnación, Regina",Habitacion_Privada,76,2,2,2.0,1.0,1.0,1.0,38.0
43622890,326180535,Casco_Antiguo,Feria,Inmueble_Completo,84,3,1,4.0,,3.0,1.0,21.0
43074986,328325058,Este_Alcosa_Torreblanca,"Palacio Congresos, Urbadiez, Entrepuentes, Jardines del Eden",Habitacion_Privada,34,2,2,1.0,1.0,1.0,1.0,34.0
43893709,301473052,Casco_Antiguo,Alfalfa,Inmueble_Completo,69,1,26,4.0,2.0,2.0,1.0,17.25
43893753,118796113,Casco_Antiguo,Arenal,Inmueble_Completo,75,2,38,3.0,1.0,3.0,1.0,25.0
43080243,6818610,Casco_Antiguo,Santa Cruz,Inmueble_Completo,286,1,1,6.0,2.0,5.0,1.0,47.666666666666664
43903060,23559250,Nervion,an Roque,Inmueble_Completo,267,1,19,6.0,2.0,4.0,2.0,44.5
43637018,51048225,Casco_Antiguo,Arenal,Inmueble_Completo,103,2,105,5.0,2.0,3.0,,20.6
43648437,41469319,Casco_Antiguo,Santa Cruz,Inmueble_Completo,80,2,3,4.0,1.0,2.0,1.0,20.0
43174506,51048225,Casco_Antiguo,Arenal,Inmueble_Completo,229,1,105,8.0,4.0,6.0,2.0,28.625
43662508,348691757,Casco_Antiguo,San Bartolomé,Habitacion_Privada,31,1,11,1.0,1.0,1.0,0.0,31.0
43699024,349041200,Casco_Antiguo,Feria,Inmueble_Completo,125,2,1,4.0,1.0,2.0,1.0,31.25
43919209,118796113,Casco_Antiguo,Santa Cruz,Inmueble_Completo,104,2,38,4.0,2.0,3.0,1.0,26.0
43920580,118796113,Casco_Antiguo,Santa Cruz,Inmueble_Completo,118,2,38,4.0,2.0,4.0,1.0,29.5
43183622,340153180,Casco_Antiguo,Museo,Inmueble_Completo,219,2,7,6.0,2.0,3.0,2.0,36.5
43923667,118796113,Casco_Antiguo,San Vicente,Inmueble_Completo,114,2,38,6.0,2.0,4.0,2.0,19.0
43226016,344193973,Triana,Triana Este,Habitacion_Privada,35,1,1,,,,,
43939720,351355539,Casco_Antiguo,San Gil,Inmueble_Completo,155,2,1,5.0,2.0,3.0,2.0,31.0
43950906,54361011,Casco_Antiguo,Santa Catalina,Habitacion_Privada,69,2,4,2.0,1.0,1.0,,34.5
43705269,334018557,Casco_Antiguo,Santa Cruz,Inmueble_Completo,161,1,5,4.0,1.0,2.0,2.0,40.25
43708888,348673978,Casco_Antiguo,Arenal,Inmueble_Completo,88,2,6,2.0,1.0,1.0,1.0,44.0
43297236,344370904,Casco_Antiguo,Santa Catalina,Inmueble_Completo,80,2,12,4.0,1.0,2.0,1.0,20.0
43953601,51048225,Casco_Antiguo,San Julián,Inmueble_Completo,113,2,105,4.0,1.0,2.0,1.0,28.25
43983692,352355386,Casco_Antiguo,Santa Cruz,Inmueble_Completo,106,2,6,3.0,1.0,2.0,1.0,35.333333333333336
43306302,251355579,Casco_Antiguo,Alfalfa,Inmueble_Completo,133,1,9,3.0,1.0,2.0,1.0,44.333333333333336
43990574,352355386,Casco_Antiguo,Santa Cruz,Inmueble_Completo,95,2,6,3.0,1.0,2.0,1.0,31.666666666666668
43709379,334018557,Nervion,San Bernardo,Inmueble_Completo,161,1,5,4.0,1.0,2.0,2.0,40.25
43709759,334018557,Nervion,San Bernardo,Inmueble_Completo,170,1,5,4.0,1.0,2.0,2.0,42.5
43710404,334018557,Nervion,San Bernardo,Inmueble_Completo,182,1,5,5.0,1.0,2.0,2.0,36.4
43999388,348691757,Nervion,La Florida,Habitacion_Privada,38,1,11,1.0,1.0,1.0,1.0,38.0
43999409,348691757,Casco_Antiguo,San Bartolomé,Habitacion_Privada,47,1,11,2.0,1.0,1.0,,23.5
43999694,348691757,Casco_Antiguo,San Bartolomé,Habitacion_Privada,57,1,11,1.0,1.0,1.0,1.0,57.0
43999764,348691757,Casco_Antiguo,San Bartolomé,Habitacion_Privada,52,1,11,2.0,1.0,1.0,1.0,26.0
43999900,348691757,Casco_Antiguo,San Bartolomé,Habitacion_Privada,61,1,11,2.0,1.0,2.0,0.0,30.5
43352528,162000389,Casco_Antiguo,San Bartolomé,Habitacion_Privada,100,1,32,1.0,1.0,1.0,1.0,100.0
43710706,334018557,Nervion,San Bernardo,Inmueble_Completo,182,1,5,5.0,1.0,2.0,2.0,36.4
43352586,162000389,Casco_Antiguo,San Bartolomé,Habitacion_Privada,102,1,32,1.0,1.0,1.0,1.0,102.0
43718863,348673978,Casco_Antiguo,San Julián,Inmueble_Completo,100,2,6,3.0,1.0,2.0,1.0,33.333333333333336
44000093,14958822,Triana,Triana Este,Inmueble_Completo,106,1,135,4.0,1.0,2.0,1.0,26.5
43352773,162000389,Casco_Antiguo,San Bartolomé,Habitacion_Privada,38,1,32,2.0,1.0,2.0,1.0,19.0
43352802,162000389,Casco_Antiguo,San Bartolomé,Habitacion_Privada,113,1,32,2.0,1.0,1.0,1.0,56.5
43720821,349289745,Casco_Antiguo,Santa Cruz,Inmueble_Completo,148,3,1,4.0,1.0,2.0,1.0,37.0
43352834,162000389,Casco_Antiguo,San Bartolomé,Habitacion_Privada,113,1,32,2.0,1.0,2.0,1.0,56.5
43352891,162000389,Casco_Antiguo,San Bartolomé,Habitacion_Privada,115,1,32,2.0,1.0,1.0,1.0,57.5
43738550,49873291,Triana,Triana Casco Antiguo,Inmueble_Completo,197,2,20,4.0,2.0,2.0,1.0,49.25
44000726,348691757,Casco_Antiguo,San Bartolomé,Habitacion_Privada,108,1,11,4.0,1.0,4.0,1.0,27.0
43352948,162000389,Casco_Antiguo,San Bartolomé,Habitacion_Privada,117,1,32,2.0,1.0,1.0,1.0,58.5
43352992,162000389,Nervion,La Florida,Habitacion_Privada,118,1,32,2.0,1.0,2.0,1.0,59.0
43353082,162000389,Casco_Antiguo,San Bartolomé,Habitacion_Privada,133,1,32,3.0,1.0,2.0,1.0,44.333333333333336
43353193,162000389,Casco_Antiguo,Santa Cruz,Inmueble_Completo,113,1,32,5.0,2.0,3.0,2.0,22.6
43353225,162000389,Casco_Antiguo,San Bartolomé,Inmueble_Completo,94,1,32,3.0,2.0,2.0,1.0,31.333333333333332
43355774,209541884,Sur,"Prado, Parque María Luisa",Inmueble_Completo,100,2,1,4.0,2.0,5.0,2.0,25.0
44001284,14958822,Los_Remedios,Los Remedios,Inmueble_Completo,109,1,135,4.0,1.0,2.0,1.0,27.25
43764492,156012610,Casco_Antiguo,San Vicente,Inmueble_Completo,89,2,7,6.0,2.0,3.0,1.0,14.833333333333334
43764770,25593726,Triana,Triana Casco Antiguo,Inmueble_Completo,100,2,4,8.0,3.0,7.0,2.0,12.5
43360604,162000389,Casco_Antiguo,San Bartolomé,Habitacion_Privada,107,1,32,1.0,1.0,1.0,1.0,107.0
44056314,344783641,Casco_Antiguo,San Bartolomé,Habitacion_Privada,73,1,32,4.0,1.0,3.0,1.0,18.25
43771619,184093162,Triana,Triana Este,Inmueble_Completo,90,3,1,4.0,2.0,3.0,1.0,22.5
44015147,352723560,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,79,2,6,6.0,2.0,4.0,1.0,13.166666666666666
44056437,162000389,Casco_Antiguo,Santa Cruz,Inmueble_Completo,129,1,32,5.0,2.0,3.0,2.0,25.8
43808748,172894482,Casco_Antiguo,Museo,Inmueble_Completo,153,2,8,6.0,3.0,4.0,3.0,25.5
44056456,344370904,Casco_Antiguo,Santa Cruz,Inmueble_Completo,191,2,12,6.0,2.0,5.0,,31.833333333333332
44023049,344370904,Casco_Antiguo,Alfalfa,Inmueble_Completo,235,2,12,8.0,3.0,5.0,,29.375
44056642,344783641,Casco_Antiguo,San Bartolomé,Habitacion_Privada,87,1,32,4.0,1.0,4.0,1.0,21.75
43809379,350275075,Casco_Antiguo,Arenal,Inmueble_Completo,100,2,5,2.0,,1.0,1.0,50.0
44056799,344783641,Casco_Antiguo,San Bartolomé,Habitacion_Privada,89,1,32,5.0,2.0,4.0,1.0,17.8
43813842,134864103,Casco_Antiguo,Alfalfa,Inmueble_Completo,134,1,31,4.0,1.0,2.0,1.0,33.5
44024554,352846408,Casco_Antiguo,San Bartolomé,Inmueble_Completo,250,2,2,2.0,,1.0,1.0,125.0
44069211,60571764,Casco_Antiguo,San Gil,Inmueble_Completo,63,28,6,2.0,,1.0,1.0,31.5
43814272,134864103,Casco_Antiguo,Alfalfa,Inmueble_Completo,151,1,31,4.0,1.0,2.0,1.0,37.75
44071783,2564339,Casco_Antiguo,San Gil,Inmueble_Completo,63,3,4,2.0,1.0,1.0,1.0,31.5
44081390,9464382,Casco_Antiguo,San Bartolomé,Inmueble_Completo,82,2,10,3.0,1.0,3.0,1.0,27.333333333333332
43817785,248377114,Casco_Antiguo,Santa Catalina,Inmueble_Completo,60,2,4,4.0,,2.0,1.0,15.0
44032323,352723560,Casco_Antiguo,Alfalfa,Inmueble_Completo,71,2,6,6.0,2.0,5.0,1.0,11.833333333333334
44129102,14958822,Triana,Triana Oeste,Inmueble_Completo,102,2,135,4.0,2.0,3.0,1.0,25.5
44039117,352723560,Casco_Antiguo,Alfalfa,Inmueble_Completo,126,2,6,10.0,4.0,8.0,2.0,12.6
44042775,92573910,Casco_Antiguo,Arenal,Inmueble_Completo,249,1,38,6.0,2.0,4.0,2.0,41.5
43824047,350481264,Casco_Antiguo,Alfalfa,Inmueble_Completo,131,1,1,4.0,1.0,2.0,1.0,32.75
44151567,5328851,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,115,2,7,,,,,
44043861,344370904,Casco_Antiguo,Arenal,Inmueble_Completo,289,2,12,8.0,3.0,6.0,3.0,36.125
43828925,7872644,Triana,Triana Casco Antiguo,Inmueble_Completo,89,2,1,4.0,2.0,2.0,1.0,22.25
44202380,256199722,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,231,1,8,2.0,1.0,1.0,1.0,115.5
