Key,Fecha_Encuentro,Host_Key,Tipo_Inmueble,Dormitorios,Capacidad,Min_Nights,Precio,Distrito,Barrio,Precio/Capacidad
24339226,2018-05-25,73544758,Inmueble_Completo,2.0,4.0,2.0,120.0,Casco_Antiguo,Feria,30.0
10227553,2017-08-14,52488388,Inmueble_Completo,0.0,4.0,2.0,47.0,Casco_Antiguo,Feria,11.75
5068335,2017-08-14,10332124,Inmueble_Completo,1.0,3.0,1.0,200.0,Casco_Antiguo,Feria,66.66666666666667
5914282,2018-05-05,30599898,Habitacion_Privada,1.0,2.0,1.0,36.0,Casco_Antiguo,Feria,18.0
21988150,2018-05-07,160553270,Habitacion_Privada,3.0,5.0,2.0,61.0,Casco_Antiguo,Feria,12.2
22679167,2018-05-07,61240668,Inmueble_Completo,2.0,4.0,1.0,180.0,Casco_Antiguo,Feria,45.0
18039458,2017-08-14,42826100,Inmueble_Completo,2.0,6.0,3.0,65.0,Casco_Antiguo,Feria,10.833333333333334
1056030,2017-08-14,4735558,Inmueble_Completo,1.0,2.0,3.0,49.0,Casco_Antiguo,Feria,24.5
23621131,2018-04-06,176729843,Habitacion_Privada,1.0,2.0,1.0,23.0,Casco_Antiguo,San_Lorenzo,11.5
9992556,2017-08-14,51337428,Habitacion_Privada,1.0,2.0,1.0,20.0,Casco_Antiguo,San_Lorenzo,10.0
17261586,2017-08-14,1379382,Inmueble_Completo,1.0,3.0,3.0,67.0,Casco_Antiguo,San_Lorenzo,22.333333333333332
23635895,2018-04-06,176729843,Habitacion_Privada,1.0,4.0,1.0,31.0,Casco_Antiguo,San_Lorenzo,7.75
18705820,2017-08-14,127144131,Inmueble_Completo,2.0,6.0,1.0,45.0,Casco_Antiguo,San_Lorenzo,7.5
17579724,2017-08-14,119408720,Inmueble_Completo,2.0,4.0,2.0,66.0,Casco_Antiguo,San_Lorenzo,16.5
5414323,2017-08-14,3360193,Inmueble_Completo,1.0,3.0,2.0,80.0,Casco_Antiguo,San_Lorenzo,26.666666666666668
8959848,2017-08-14,41232541,Inmueble_Completo,1.0,2.0,2.0,58.0,Casco_Antiguo,San_Lorenzo,29.0
16343488,2017-08-14,6995235,Inmueble_Completo,0.0,6.0,2.0,161.0,Casco_Antiguo,San_Lorenzo,26.833333333333332
23391866,2018-05-05,19883134,Inmueble_Completo,3.0,6.0,2.0,95.0,Casco_Antiguo,San_Lorenzo,15.833333333333334
24749512,2018-05-05,65087642,Inmueble_Completo,2.0,4.0,1.0,60.0,Casco_Antiguo,San_Lorenzo,15.0
11643968,2017-08-14,61741786,Inmueble_Completo,0.0,2.0,1.0,80.0,Casco_Antiguo,San_Lorenzo,40.0
17391808,2017-08-14,16603887,Inmueble_Completo,1.0,4.0,2.0,60.0,Casco_Antiguo,San_Lorenzo,15.0
17923984,2017-08-14,122894131,Inmueble_Completo,3.0,4.0,2.0,65.0,Casco_Antiguo,San_Lorenzo,16.25
23877904,2018-05-05,179401585,Inmueble_Completo,1.0,4.0,2.0,60.0,Casco_Antiguo,San_Lorenzo,15.0
18614896,2017-08-14,129302972,Inmueble_Completo,1.0,2.0,2.0,70.0,Casco_Antiguo,San_Lorenzo,35.0
515701,2017-08-14,2540251,Inmueble_Completo,0.0,4.0,2.0,96.0,Casco_Antiguo,San_Lorenzo,24.0
17885422,2017-08-14,91248094,Inmueble_Completo,2.0,4.0,2.0,72.0,Casco_Antiguo,San_Lorenzo,18.0
4758488,2017-08-14,22951674,Habitacion_Privada,1.0,1.0,1.0,20.0,Casco_Antiguo,San_Lorenzo,20.0
5710449,2017-08-14,22951674,Habitacion_Privada,1.0,1.0,1.0,25.0,Casco_Antiguo,San_Lorenzo,25.0
8024827,2017-08-14,16290407,Habitacion_Privada,0.0,1.0,2.0,24.0,Casco_Antiguo,San_Lorenzo,24.0
13441906,2017-08-14,14826115,Inmueble_Completo,1.0,4.0,1.0,39.0,Casco_Antiguo,San_Lorenzo,9.75
18270119,2017-08-14,119122381,Inmueble_Completo,1.0,3.0,2.0,150.0,Casco_Antiguo,San_Lorenzo,50.0
2518209,2017-08-14,12445946,Habitacion_Privada,1.0,2.0,2.0,23.0,Casco_Antiguo,San_Lorenzo,11.5
8024304,2017-08-14,16290407,Habitacion_Privada,0.0,1.0,2.0,24.0,Casco_Antiguo,San_Lorenzo,24.0
18046536,2017-08-14,25643998,Inmueble_Completo,2.0,4.0,2.0,69.0,Casco_Antiguo,San_Lorenzo,17.25
9278829,2017-08-14,48164872,Inmueble_Completo,0.0,3.0,1.0,45.0,Casco_Antiguo,San_Lorenzo,15.0
9274498,2017-08-14,15289999,Habitacion_Privada,1.0,2.0,2.0,50.0,Casco_Antiguo,San_Lorenzo,25.0
14974165,2017-08-14,36643586,Habitacion_Privada,1.0,2.0,2.0,37.0,Casco_Antiguo,San_Lorenzo,18.5
21230344,2018-05-07,124290898,Habitacion_Privada,1.0,2.0,1.0,35.0,Casco_Antiguo,San_Lorenzo,17.5
18780622,2017-08-14,55249359,Habitacion_Privada,0.0,2.0,1.0,36.0,Casco_Antiguo,San_Lorenzo,18.0
2435159,2017-08-14,12445946,Habitacion_Privada,1.0,2.0,2.0,23.0,Casco_Antiguo,San_Lorenzo,11.5
16993179,2017-08-14,16519686,Inmueble_Completo,1.0,4.0,1.0,80.0,Casco_Antiguo,San_Lorenzo,20.0
17477234,2017-08-14,116556319,Inmueble_Completo,1.0,5.0,2.0,62.0,Casco_Antiguo,San_Lorenzo,12.4
21229982,2018-05-07,153419006,Inmueble_Completo,2.0,4.0,2.0,95.0,Casco_Antiguo,San_Lorenzo,23.75
16411852,2017-08-14,5374578,Inmueble_Completo,2.0,4.0,3.0,95.0,Casco_Antiguo,San_Lorenzo,23.75
9601833,2017-08-14,32193118,Inmueble_Completo,2.0,4.0,1.0,60.0,Casco_Antiguo,San_Lorenzo,15.0
5433129,2017-08-14,28183706,Inmueble_Completo,0.0,2.0,3.0,84.0,Casco_Antiguo,San_Lorenzo,42.0
18122967,2017-08-14,124290898,Habitacion_Privada,1.0,2.0,2.0,34.0,Casco_Antiguo,San_Lorenzo,17.0
15560367,2017-08-14,20595937,Inmueble_Completo,1.0,2.0,2.0,70.0,Casco_Antiguo,San_Lorenzo,35.0
17761331,2017-08-14,31420918,Inmueble_Completo,3.0,6.0,2.0,159.0,Casco_Antiguo,San_Lorenzo,26.5
10796076,2017-08-14,9085369,Habitacion_Privada,1.0,2.0,1.0,25.0,Casco_Antiguo,San_Lorenzo,12.5
15579199,2017-08-14,100365560,Inmueble_Completo,1.0,4.0,4.0,100.0,Casco_Antiguo,San_Lorenzo,25.0
12174602,2017-08-14,26573958,Inmueble_Completo,1.0,2.0,2.0,60.0,Casco_Antiguo,San_Lorenzo,30.0
19935837,2017-08-14,141269846,Inmueble_Completo,2.0,4.0,1.0,40.0,Casco_Antiguo,San_Lorenzo,10.0
21990983,2018-05-07,7576804,Inmueble_Completo,3.0,6.0,1.0,120.0,Casco_Antiguo,San_Lorenzo,20.0
17856210,2017-08-14,47782105,Inmueble_Completo,2.0,4.0,2.0,150.0,Casco_Antiguo,San_Lorenzo,37.5
5000601,2017-08-14,25643998,Inmueble_Completo,2.0,6.0,2.0,66.0,Casco_Antiguo,San_Lorenzo,11.0
23664358,2018-05-05,30599898,Habitacion_Privada,0.0,2.0,1.0,24.0,Casco_Antiguo,San_Lorenzo,12.0
2727434,2017-08-14,12445946,Habitacion_Privada,1.0,2.0,2.0,21.0,Casco_Antiguo,San_Lorenzo,10.5
19003972,2017-08-14,94212661,Habitacion_Privada,0.0,2.0,2.0,24.0,Casco_Antiguo,San_Lorenzo,12.0
14568981,2017-08-14,76375327,Inmueble_Completo,1.0,3.0,2.0,53.0,Casco_Antiguo,San_Lorenzo,17.666666666666668
15187612,2017-08-14,89331773,Inmueble_Completo,2.0,4.0,3.0,70.0,Casco_Antiguo,San_Lorenzo,17.5
5722951,2017-08-14,13229082,Habitacion_Privada,1.0,2.0,2.0,40.0,Casco_Antiguo,San_Lorenzo,20.0
16333480,2017-08-14,14826115,Habitacion_Privada,1.0,3.0,1.0,32.0,Casco_Antiguo,San_Lorenzo,10.666666666666666
23765646,2018-05-05,63098625,Inmueble_Completo,3.0,6.0,1.0,83.0,Casco_Antiguo,San_Lorenzo,13.833333333333334
15261860,2017-08-14,93818058,Inmueble_Completo,1.0,4.0,2.0,46.0,Casco_Antiguo,San_Lorenzo,11.5
4363361,2017-08-14,6534137,Inmueble_Completo,1.0,2.0,1.0,60.0,Casco_Antiguo,San_Lorenzo,30.0
17759101,2017-08-14,105691873,Inmueble_Completo,0.0,4.0,1.0,60.0,Casco_Antiguo,San_Lorenzo,15.0
18005510,2017-08-14,112299026,Inmueble_Completo,2.0,6.0,2.0,51.0,Casco_Antiguo,San_Lorenzo,8.5
1487493,2017-08-14,6439738,Habitacion_Privada,1.0,3.0,1.0,24.0,Casco_Antiguo,San_Lorenzo,8.0
14681999,2017-08-14,54138566,Inmueble_Completo,2.0,6.0,1.0,80.0,Casco_Antiguo,San_Lorenzo,13.333333333333334
5522264,2017-08-14,28637844,Habitacion_Privada,1.0,3.0,1.0,25.0,Casco_Antiguo,San_Lorenzo,8.333333333333334
9236093,2017-08-14,31515619,Inmueble_Completo,0.0,3.0,2.0,96.0,Casco_Antiguo,San_Lorenzo,32.0
22895981,2018-05-07,169465458,Inmueble_Completo,3.0,6.0,1.0,110.0,Casco_Antiguo,San_Lorenzo,18.333333333333332
19785632,2017-08-14,8620490,Inmueble_Completo,2.0,4.0,2.0,60.0,Casco_Antiguo,San_Lorenzo,15.0
18343161,2018-05-07,8655241,Habitacion_Privada,1.0,1.0,1.0,24.0,Casco_Antiguo,San_Lorenzo,24.0
11486188,2017-08-14,44639972,Inmueble_Completo,1.0,4.0,1.0,89.0,Casco_Antiguo,San_Lorenzo,22.25
1912398,2017-08-14,9921343,Inmueble_Completo,1.0,2.0,2.0,54.0,Casco_Antiguo,San_Lorenzo,27.0
23685657,2018-04-06,176729843,Habitacion_Privada,1.0,2.0,1.0,30.0,Casco_Antiguo,San_Lorenzo,15.0
10466153,2017-08-14,27628098,Habitacion_Privada,1.0,2.0,1.0,30.0,Casco_Antiguo,San_Lorenzo,15.0
9782223,2017-08-14,27628098,Habitacion_Privada,1.0,1.0,1.0,22.0,Casco_Antiguo,San_Lorenzo,22.0
16777522,2017-08-14,111417587,Inmueble_Completo,1.0,4.0,2.0,65.0,Casco_Antiguo,San_Lorenzo,16.25
2766345,2017-08-14,6439738,Habitacion_Privada,1.0,2.0,1.0,26.0,Casco_Antiguo,San_Lorenzo,13.0
19928131,2017-08-14,26157318,Habitacion_Privada,1.0,2.0,1.0,21.0,Casco_Antiguo,San_Lorenzo,10.5
17132415,2017-08-14,1166036,Inmueble_Completo,0.0,3.0,2.0,65.0,Casco_Antiguo,San_Lorenzo,21.666666666666668
17262057,2017-08-14,6439738,Inmueble_Completo,4.0,6.0,2.0,60.0,Casco_Antiguo,San_Lorenzo,10.0
23161680,2018-05-05,172171987,Inmueble_Completo,2.0,4.0,2.0,93.0,Casco_Antiguo,San_Lorenzo,23.25
19109589,2017-08-14,131826392,Inmueble_Completo,2.0,4.0,3.0,78.0,Casco_Antiguo,San_Lorenzo,19.5
2643928,2017-08-14,13299988,Habitacion_Privada,1.0,2.0,2.0,36.0,Casco_Antiguo,San_Lorenzo,18.0
23939549,2018-05-05,33120863,Inmueble_Completo,2.0,4.0,2.0,123.0,Casco_Antiguo,San_Lorenzo,30.75
16881448,2017-08-14,23512317,Inmueble_Completo,1.0,4.0,2.0,48.0,Casco_Antiguo,San_Lorenzo,12.0
16832733,2017-08-14,3555715,Inmueble_Completo,5.0,10.0,2.0,241.0,Casco_Antiguo,San_Bartolome,24.1
893928,2017-08-14,4754979,Inmueble_Completo,3.0,6.0,2.0,114.0,Casco_Antiguo,San_Bartolome,19.0
17816965,2017-08-14,73489552,Inmueble_Completo,2.0,2.0,3.0,95.0,Casco_Antiguo,San_Bartolome,47.5
5142131,2017-08-14,26536737,Inmueble_Completo,1.0,4.0,1.0,50.0,Casco_Antiguo,San_Bartolome,12.5
16450943,2017-08-14,107906751,Inmueble_Completo,1.0,4.0,2.0,90.0,Casco_Antiguo,San_Bartolome,22.5
16718910,2017-08-14,110195356,Inmueble_Completo,2.0,4.0,1.0,55.0,Casco_Antiguo,San_Bartolome,13.75
12748545,2017-08-14,3566146,Inmueble_Completo,2.0,4.0,3.0,216.0,Casco_Antiguo,San_Bartolome,54.0
19654048,2017-08-14,33037454,Inmueble_Completo,3.0,4.0,2.0,86.0,Casco_Antiguo,San_Bartolome,21.5
4606025,2017-08-14,15440678,Inmueble_Completo,2.0,4.0,2.0,70.0,Casco_Antiguo,San_Bartolome,17.5
9930780,2017-08-14,4998673,Inmueble_Completo,1.0,4.0,3.0,60.0,Casco_Antiguo,San_Bartolome,15.0
10419490,2017-08-14,2544153,Habitacion_Privada,0.0,1.0,2.0,36.0,Casco_Antiguo,San_Bartolome,36.0
4463101,2017-08-14,22898563,Habitacion_Privada,1.0,1.0,3.0,34.0,Casco_Antiguo,San_Bartolome,34.0
22150556,2018-05-25,124932749,Inmueble_Completo,2.0,2.0,1.0,60.0,Casco_Antiguo,San_Bartolome,30.0
710114,2017-08-14,11263265,Inmueble_Completo,2.0,4.0,2.0,59.0,Casco_Antiguo,San_Bartolome,14.75
21888941,2018-05-25,159698484,Inmueble_Completo,0.0,6.0,1.0,156.0,Casco_Antiguo,San_Bartolome,26.0
19512272,2017-08-14,102947901,Inmueble_Completo,0.0,4.0,1.0,66.0,Casco_Antiguo,San_Bartolome,16.5
9245529,2017-08-14,47688481,Inmueble_Completo,1.0,4.0,1.0,210.0,Casco_Antiguo,San_Bartolome,52.5
2569061,2017-08-14,13154048,Inmueble_Completo,0.0,2.0,3.0,102.0,Casco_Antiguo,San_Bartolome,51.0
18265339,2017-08-14,89331773,Inmueble_Completo,2.0,3.0,3.0,96.0,Casco_Antiguo,San_Bartolome,32.0
14411499,2017-08-14,88636495,Inmueble_Completo,0.0,2.0,3.0,156.0,Casco_Antiguo,San_Bartolome,78.0
21889037,2018-05-25,159698484,Inmueble_Completo,0.0,4.0,1.0,144.0,Casco_Antiguo,San_Bartolome,36.0
21174903,2018-05-25,152876524,Inmueble_Completo,1.0,2.0,1.0,95.0,Casco_Antiguo,San_Bartolome,47.5
16505067,2017-08-14,108453574,Inmueble_Completo,2.0,2.0,2.0,90.0,Casco_Antiguo,San_Bartolome,45.0
11736096,2017-08-14,62125780,Inmueble_Completo,1.0,2.0,2.0,75.0,Casco_Antiguo,San_Bartolome,37.5
11253321,2017-08-14,11236560,Habitacion_Privada,0.0,4.0,2.0,48.0,Casco_Antiguo,San_Bartolome,12.0
19353983,2017-08-14,135078741,Inmueble_Completo,2.0,4.0,2.0,78.0,Casco_Antiguo,San_Bartolome,19.5
15261645,2017-08-14,93818058,Inmueble_Completo,1.0,4.0,2.0,90.0,Casco_Antiguo,San_Bartolome,22.5
14946397,2017-08-14,43602670,Habitacion_Privada,1.0,2.0,1.0,42.0,Casco_Antiguo,San_Bartolome,21.0
4295546,2017-08-14,22291427,Habitacion_Privada,1.0,4.0,2.0,49.0,Casco_Antiguo,San_Bartolome,12.25
1707432,2017-08-14,9009234,Inmueble_Completo,2.0,4.0,2.0,120.0,Casco_Antiguo,San_Bartolome,30.0
921228,2017-08-14,4952580,Inmueble_Completo,0.0,5.0,2.0,108.0,Casco_Antiguo,San_Bartolome,21.6
8937211,2018-05-25,14176776,Inmueble_Completo,2.0,2.0,3.0,119.0,Casco_Antiguo,San_Bartolome,59.5
2011805,2017-08-14,9228673,Inmueble_Completo,2.0,2.0,3.0,120.0,Casco_Antiguo,San_Bartolome,60.0
18074311,2017-08-14,15074121,Inmueble_Completo,2.0,4.0,2.0,120.0,Casco_Antiguo,San_Bartolome,30.0
13071189,2017-08-14,3566146,Inmueble_Completo,1.0,2.0,3.0,108.0,Casco_Antiguo,San_Bartolome,54.0
24600973,2018-05-25,185901857,Inmueble_Completo,2.0,5.0,1.0,96.0,Casco_Antiguo,San_Bartolome,19.2
9581438,2017-08-14,9871243,Inmueble_Completo,1.0,3.0,2.0,46.0,Casco_Antiguo,San_Bartolome,15.333333333333334
13401286,2017-08-14,13419145,Inmueble_Completo,1.0,2.0,2.0,60.0,Casco_Antiguo,San_Bartolome,30.0
1174622,2017-08-14,6428896,Habitacion_Privada,1.0,1.0,2.0,31.0,Casco_Antiguo,San_Bartolome,31.0
2300211,2017-08-14,7143445,Inmueble_Completo,0.0,4.0,2.0,83.0,Casco_Antiguo,San_Bartolome,20.75
2302508,2017-08-14,7143445,Inmueble_Completo,0.0,6.0,2.0,132.0,Casco_Antiguo,San_Bartolome,22.0
19795664,2017-08-14,7143445,Inmueble_Completo,1.0,2.0,2.0,156.0,Casco_Antiguo,San_Bartolome,78.0
2327674,2017-08-14,7143445,Inmueble_Completo,0.0,4.0,2.0,94.0,Casco_Antiguo,San_Bartolome,23.5
15348095,2017-08-14,56838814,Inmueble_Completo,3.0,6.0,3.0,150.0,Casco_Antiguo,San_Bartolome,25.0
11867851,2017-08-14,21615017,Inmueble_Completo,0.0,4.0,1.0,48.0,Casco_Antiguo,San_Bartolome,12.0
18108436,2017-08-14,124735917,Inmueble_Completo,1.0,4.0,2.0,70.0,Casco_Antiguo,San_Bartolome,17.5
18383817,2017-08-14,7143445,Inmueble_Completo,2.0,4.0,2.0,144.0,Casco_Antiguo,San_Bartolome,36.0
23518111,2018-05-25,51048225,Inmueble_Completo,2.0,4.0,2.0,108.0,Casco_Antiguo,San_Bartolome,27.0
14876303,2017-08-14,93252547,Inmueble_Completo,1.0,2.0,2.0,39.0,Casco_Antiguo,San_Bartolome,19.5
18356784,2017-08-14,126947116,Habitacion_Privada,1.0,3.0,1.0,24.0,Casco_Antiguo,San_Bartolome,8.0
13567346,2017-08-14,78119240,Inmueble_Completo,2.0,4.0,2.0,55.0,Casco_Antiguo,San_Bartolome,13.75
5224733,2017-08-14,10424562,Inmueble_Completo,2.0,6.0,2.0,80.0,Casco_Antiguo,San_Bartolome,13.333333333333334
9494037,2017-08-14,21539905,Inmueble_Completo,1.0,2.0,2.0,50.0,Casco_Antiguo,San_Bartolome,25.0
13446879,2017-08-14,43465175,Inmueble_Completo,1.0,6.0,2.0,45.0,Casco_Antiguo,San_Bartolome,7.5
5744459,2017-08-14,24662280,Inmueble_Completo,2.0,4.0,2.0,60.0,Casco_Antiguo,San_Bartolome,15.0
12305681,2017-08-14,63871257,Inmueble_Completo,1.0,4.0,2.0,69.0,Casco_Antiguo,San_Bartolome,17.25
8758890,2017-08-14,10424562,Inmueble_Completo,3.0,8.0,1.0,150.0,Casco_Antiguo,San_Bartolome,18.75
22803686,2018-05-25,168294394,Inmueble_Completo,2.0,6.0,3.0,108.0,Casco_Antiguo,San_Bartolome,18.0
15320120,2017-08-14,97613705,Inmueble_Completo,1.0,3.0,3.0,50.0,Casco_Antiguo,San_Bartolome,16.666666666666668
20302344,2017-08-14,135034422,Inmueble_Completo,2.0,3.0,2.0,108.0,Casco_Antiguo,San_Bartolome,36.0
14333678,2017-08-14,58660255,Inmueble_Completo,1.0,4.0,2.0,55.0,Casco_Antiguo,San_Bartolome,13.75
1882723,2017-08-14,9228673,Inmueble_Completo,3.0,4.0,3.0,180.0,Casco_Antiguo,San_Bartolome,45.0
22916129,2018-05-25,113546787,Inmueble_Completo,2.0,4.0,1.0,60.0,Casco_Antiguo,San_Bartolome,15.0
20422491,2018-05-25,60190721,Inmueble_Completo,2.0,4.0,2.0,72.0,Casco_Antiguo,San_Bartolome,18.0
592830,2017-08-14,2926391,Inmueble_Completo,2.0,4.0,2.0,108.0,Casco_Antiguo,San_Bartolome,27.0
17924668,2017-08-14,48181622,Inmueble_Completo,2.0,4.0,2.0,84.0,Casco_Antiguo,San_Bartolome,21.0
1934170,2017-08-14,9649853,Inmueble_Completo,0.0,4.0,2.0,45.0,Casco_Antiguo,San_Bartolome,11.25
15911469,2017-08-14,93818058,Inmueble_Completo,1.0,4.0,2.0,50.0,Casco_Antiguo,San_Bartolome,12.5
17222507,2017-08-14,93677088,Inmueble_Completo,2.0,4.0,2.0,72.0,Casco_Antiguo,San_Bartolome,18.0
18075209,2017-08-14,15074121,Inmueble_Completo,2.0,4.0,2.0,120.0,Casco_Antiguo,San_Bartolome,30.0
19528121,2018-05-05,137142316,Inmueble_Completo,3.0,6.0,2.0,72.0,Casco_Antiguo,San_Bartolome,12.0
21550657,2018-05-25,9464382,Inmueble_Completo,3.0,5.0,2.0,78.0,Casco_Antiguo,San_Bartolome,15.6
2300408,2017-08-14,7143445,Inmueble_Completo,0.0,4.0,2.0,78.0,Casco_Antiguo,San_Bartolome,19.5
7798984,2017-08-14,10424562,Inmueble_Completo,2.0,6.0,1.0,80.0,Casco_Antiguo,San_Bartolome,13.333333333333334
23262236,2018-05-05,51048225,Inmueble_Completo,2.0,4.0,2.0,66.0,Casco_Antiguo,San_Bartolome,16.5
10942194,2017-08-14,11891914,Inmueble_Completo,2.0,4.0,2.0,90.0,Casco_Antiguo,San_Bartolome,22.5
8899483,2017-08-14,3566146,Inmueble_Completo,3.0,6.0,3.0,237.0,Casco_Antiguo,San_Bartolome,39.5
11307424,2017-08-14,59118861,Inmueble_Completo,2.0,4.0,2.0,102.0,Casco_Antiguo,San_Bartolome,25.5
11002163,2017-08-14,57091851,Inmueble_Completo,1.0,4.0,1.0,70.0,Casco_Antiguo,San_Bartolome,17.5
17182822,2017-08-14,115632443,Inmueble_Completo,3.0,6.0,2.0,150.0,Casco_Antiguo,San_Bartolome,25.0
22758584,2018-05-25,51048225,Inmueble_Completo,1.0,3.0,2.0,54.0,Casco_Antiguo,San_Bartolome,18.0
23181458,2018-05-05,6005342,Inmueble_Completo,2.0,4.0,2.0,66.0,Casco_Antiguo,San_Bartolome,16.5
17628733,2017-08-14,107906751,Inmueble_Completo,0.0,4.0,2.0,129.0,Casco_Antiguo,San_Bartolome,32.25
18568746,2017-08-14,22187701,Inmueble_Completo,2.0,3.0,5.0,126.0,Casco_Antiguo,San_Bartolome,42.0
11580488,2017-08-14,11263265,Inmueble_Completo,2.0,4.0,2.0,53.0,Casco_Antiguo,San_Bartolome,13.25
3710077,2017-08-14,18928212,Inmueble_Completo,0.0,4.0,3.0,66.0,Casco_Antiguo,San_Bartolome,16.5
13438635,2017-08-14,58550237,Inmueble_Completo,1.0,2.0,2.0,44.0,Casco_Antiguo,San_Bartolome,22.0
2485320,2017-08-14,6009840,Inmueble_Completo,1.0,4.0,3.0,70.0,Casco_Antiguo,San_Bartolome,17.5
12120550,2017-08-14,7165131,Inmueble_Completo,2.0,4.0,3.0,108.0,Casco_Antiguo,San_Bartolome,27.0
8499336,2017-08-14,10424562,Inmueble_Completo,2.0,6.0,2.0,85.0,Casco_Antiguo,San_Bartolome,14.166666666666666
10448848,2017-08-14,31240988,Inmueble_Completo,0.0,3.0,2.0,54.0,Casco_Antiguo,San_Bartolome,18.0
16892059,2017-08-14,38671289,Inmueble_Completo,0.0,4.0,2.0,73.0,Casco_Antiguo,San_Bartolome,18.25
15659093,2017-08-14,21602996,Habitacion_Privada,1.0,2.0,2.0,23.0,Casco_Antiguo,San_Bartolome,11.5
18131156,2017-08-14,9205369,Inmueble_Completo,3.0,4.0,3.0,102.0,Casco_Antiguo,San_Bartolome,25.5
17898111,2017-08-14,122501190,Inmueble_Completo,3.0,6.0,3.0,96.0,Casco_Antiguo,San_Bartolome,16.0
19260765,2017-08-14,134864103,Inmueble_Completo,0.0,6.0,2.0,122.0,Casco_Antiguo,San_Bartolome,20.333333333333332
16807482,2017-08-14,33561978,Habitacion_Privada,1.0,2.0,1.0,20.0,Casco_Antiguo,San_Bartolome,10.0
15695787,2017-08-14,983968,Inmueble_Completo,0.0,2.0,2.0,52.0,Casco_Antiguo,San_Bartolome,26.0
18662376,2017-08-14,33561978,Habitacion_Privada,2.0,1.0,2.0,18.0,Casco_Antiguo,San_Bartolome,18.0
15651535,2017-08-14,21602996,Habitacion_Privada,1.0,2.0,1.0,36.0,Casco_Antiguo,San_Bartolome,18.0
23624056,2018-05-25,162276249,Inmueble_Completo,2.0,4.0,3.0,120.0,Casco_Antiguo,San_Bartolome,30.0
6441542,2017-08-14,13033398,Habitacion_Compartida,1.0,5.0,1.0,15.0,Casco_Antiguo,San_Bartolome,3.0
17940792,2017-08-14,123072579,Inmueble_Completo,1.0,3.0,2.0,46.0,Casco_Antiguo,San_Bartolome,15.333333333333334
1511255,2018-05-25,8064579,Habitacion_Privada,1.0,2.0,25.0,24.0,Casco_Antiguo,San_Bartolome,12.0
16530343,2017-08-14,2950570,Inmueble_Completo,3.0,6.0,3.0,144.0,Casco_Antiguo,San_Bartolome,24.0
14877353,2017-08-14,38671289,Habitacion_Privada,0.0,2.0,2.0,38.0,Casco_Antiguo,San_Bartolome,19.0
19100979,2017-08-14,33561978,Habitacion_Privada,1.0,2.0,1.0,21.0,Casco_Antiguo,San_Bartolome,10.5
19209054,2017-08-14,51048225,Inmueble_Completo,1.0,4.0,2.0,54.0,Casco_Antiguo,San_Bartolome,13.5
11959197,2017-08-14,63871257,Inmueble_Completo,1.0,4.0,2.0,99.0,Casco_Antiguo,San_Bartolome,24.75
11349943,2017-08-14,4347376,Habitacion_Privada,1.0,2.0,2.0,40.0,Casco_Antiguo,San_Bartolome,20.0
13888804,2017-08-14,51048225,Inmueble_Completo,0.0,2.0,2.0,40.0,Casco_Antiguo,San_Bartolome,20.0
2856497,2017-08-14,3079982,Inmueble_Completo,1.0,4.0,2.0,64.0,Casco_Antiguo,San_Bartolome,16.0
2487771,2017-08-14,12731128,Inmueble_Completo,0.0,4.0,3.0,90.0,Casco_Antiguo,San_Bartolome,22.5
16995474,2017-08-14,32279228,Inmueble_Completo,1.0,2.0,1.0,42.0,Casco_Antiguo,San_Bartolome,21.0
13538944,2017-08-14,26349713,Inmueble_Completo,3.0,6.0,2.0,96.0,Casco_Antiguo,San_Bartolome,16.0
14509819,2017-08-14,67438246,Inmueble_Completo,1.0,2.0,3.0,45.0,Casco_Antiguo,San_Bartolome,22.5
14150932,2017-08-14,67438246,Inmueble_Completo,2.0,3.0,3.0,55.0,Casco_Antiguo,San_Bartolome,18.333333333333332
13877953,2017-08-14,51048225,Inmueble_Completo,0.0,4.0,2.0,45.0,Casco_Antiguo,San_Bartolome,11.25
16199350,2017-08-14,51048225,Inmueble_Completo,2.0,4.0,2.0,43.0,Casco_Antiguo,San_Bartolome,10.75
609595,2017-08-14,2901559,Inmueble_Completo,1.0,4.0,2.0,44.0,Casco_Antiguo,San_Bartolome,11.0
14437306,2017-08-14,7828607,Habitacion_Privada,1.0,2.0,1.0,55.0,Casco_Antiguo,San_Bartolome,27.5
16349404,2018-05-25,107052538,Habitacion_Privada,2.0,1.0,1.0,29.0,Casco_Antiguo,San_Bartolome,29.0
7302708,2017-08-14,25349297,Habitacion_Privada,0.0,2.0,1.0,36.0,Casco_Antiguo,San_Bartolome,18.0
15992856,2017-08-14,78119240,Inmueble_Completo,1.0,4.0,2.0,55.0,Casco_Antiguo,San_Bartolome,13.75
23619061,2018-05-05,123405149,Inmueble_Completo,2.0,4.0,3.0,106.0,Casco_Antiguo,San_Bartolome,26.5
23516995,2018-05-05,38671289,Habitacion_Privada,1.0,2.0,2.0,26.0,Casco_Antiguo,San_Bartolome,13.0
1874696,2017-08-14,9649853,Inmueble_Completo,2.0,4.0,2.0,84.0,Casco_Antiguo,San_Bartolome,21.0
2754217,2017-08-14,13742200,Inmueble_Completo,0.0,2.0,2.0,42.0,Casco_Antiguo,San_Bartolome,21.0
18394906,2017-08-14,126947116,Habitacion_Privada,1.0,4.0,1.0,22.0,Casco_Antiguo,San_Bartolome,5.5
